"id","name_en","name_pt_BR","name_ja","aliases","source_games","role","element","range","area","power","accuracy","sp","recovery","effects","mastery","tags","teachable","availability"
"chaotic_flare","Chaotic Flare","Chaotic Flare","","","dawn_dusk","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","90","22","70","[{""type"":""damage""}]","potent","dark | melee","true","ready"
"checkmate","Checkmate","Checkmate","","","dawn_dusk","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","90","22","70","[{""type"":""damage""}]","potent","light | melee","true","ready"
"chrono_dsr","Chrono DSR","Chrono DSR","","","dawn_dusk","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","90","22","70","[{""type"":""damage""}]","potent","dark | melee","true","ready"
"chronobreaker","ChronoBreaker","ChronoBreaker","","","dawn_dusk","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","62","95","13","48","[{""type"":""damage""}]","potent","neutral | melee","true","ready"
"corona_blazes","Corona BlazeS","Corona BlazeS","","","dawn_dusk","striker","fire","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","90","22","70","[{""type"":""damage"",""hits"":3}]","potent","fire | melee","true","ready"
"cosmo_flash","Cosmo Flash","Cosmo Flash","","","dawn_dusk","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","62","95","13","48","[{""type"":""damage"",""hits"":2}]","potent","neutral | melee","true","ready"
"crazy_sonic","Crazy Sonic","Crazy Sonic","","","dawn_dusk","control","wind","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","62","100","13","48","[{""type"":""damage""},{""type"":""status"",""status"":""confusion"",""chance"":40,""duration"":3}]","efficient","wind | melee","true","ready"
"crescntharken","CrescntHarken","CrescntHarken","","","dawn_dusk","control","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","100","22","70","[{""type"":""damage"",""hits"":2},{""type"":""status"",""status"":""confusion"",""chance"":40,""duration"":3}]","efficient","dark | melee","true","ready"
"crimson_flame","Crimson Flame","Crimson Flame","","","dawn_dusk","area_damage","fire","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","37","90","34","82","[{""type"":""damage""},{""type"":""status"",""status"":""burn"",""chance"":25,""duration"":3}]","precise","fire | projectile","true","ready"
"dm_scissors","DM Scissors","DM Scissors","","","dawn_dusk","control","electric","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","100","22","70","[{""type"":""damage""},{""type"":""status"",""status"":""doom"",""chance"":40,""duration"":3}]","efficient","electric | melee","true","ready"
"dmasquerade","DMasquerade","DMasquerade","","","dawn_dusk","control","electric","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","100","22","70","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":40,""duration"":3}]","efficient","electric | melee","true","ready"
"dark_barrage","Dark Barrage","Dark Barrage","","","dawn_dusk","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","90","22","70","[{""type"":""damage""}]","potent","dark | melee","true","ready"
"dark_fire","Dark Fire","Dark Fire","","","dawn_dusk","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","30","100","16","46","[{""type"":""damage""}]","efficient","dark | projectile","true","ready"
"dark_hazard","Dark Hazard","Dark Hazard","","","dawn_dusk","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","90","22","70","[{""type"":""damage""}]","potent","dark | melee","true","ready"
"dark_healing","Dark Healing","Dark Healing","","","dawn_dusk","healing","dark","{""shape"":""diamond"",""min"":0,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","30","100","10","38","[{""type"":""heal"",""percentMaxHp"":30}]","potent","dark | healing","true","ready"
"dark_spear","Dark Spear","Dark Spear","","","dawn_dusk","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","90","22","70","[{""type"":""damage""}]","potent","dark | melee","true","ready"
"dark_twister","Dark Twister","Dark Twister","","","dawn_dusk","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","30","100","16","46","[{""type"":""damage""}]","efficient","dark | projectile","true","ready"
"darknesswave","DarknessWave","DarknessWave","","","dawn_dusk","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","65","90","26","70","[{""type"":""damage""},{""type"":""status"",""status"":""burn"",""chance"":25,""duration"":3}]","precise","dark | melee","true","ready"
"darknesszone","DarknessZone","DarknessZone","","","dawn_dusk","control","dark","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","52","100","30","82","[{""type"":""damage""},{""type"":""status"",""status"":""confusion"",""chance"":40,""duration"":3}]","efficient","dark | projectile","true","ready"
"darkstrom","Darkstrom","Darkstrom","","","dawn_dusk","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","62","95","13","48","[{""type"":""damage""}]","potent","dark | melee","true","ready"
"dead_scream","Dead Scream","Dead Scream","","","dawn_dusk","control","dark","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","52","100","30","82","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":40,""duration"":3}]","efficient","dark | projectile","true","ready"
"deadly_bomb","Deadly Bomb","Deadly Bomb","","","dawn_dusk","support","fire","{""shape"":""diamond"",""min"":0,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","0","100","6","28","[{""type"":""status"",""status"":""guard"",""chance"":100,""duration"":3}]","swift","fire | melee","true","ready"
"deadly_shade","Deadly Shade","Deadly Shade","","","dawn_dusk","control","water","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":40,""duration"":3}]","reliable_effect","water | melee","true","ready"
"death_crystal_eb444939","Death Crystal","Death Crystal","","","dawn_dusk","control","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","100","22","70","[{""type"":""damage""}]","efficient","dark | melee","true","ready"
"death_god","Death God","Death God","","","dawn_dusk","control","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","100","22","70","[{""type"":""damage""}]","efficient","dark | melee","true","ready"
"death_scream","Death Scream","Death Scream","","","dawn_dusk","control","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","100","22","70","[{""type"":""damage"",""hits"":2}]","efficient","dark | melee","true","ready"
"demi_dart","Demi Dart","Demi Dart","","","dawn_dusk","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","32","100","4","24","[{""type"":""damage""}]","swift","dark | melee","true","ready"
"desperadobrt","DesperadoBRT","DesperadoBRT","","","dawn_dusk","striker","fire","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","62","95","13","48","[{""type"":""damage"",""hits"":2}]","potent","fire | melee","true","ready"
"devil_s_kiss","Devil's Kiss","Devil's Kiss","","","dawn_dusk","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","62","95","13","48","[{""type"":""damage""}]","potent","neutral | melee","true","ready"
"digital_bomb","Digital Bomb","Digital Bomb","","","dawn_dusk","control","neutral","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","40","100","21","60","[{""type"":""damage"",""hits"":3},{""type"":""status"",""status"":""confusion"",""chance"":40,""duration"":3}]","efficient","neutral | projectile","true","ready"
"dino_burst","Dino Burst","Dino Burst","","","dawn_dusk","control","fire","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","68","100","25","70","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":40,""duration"":3}]","efficient","fire | projectile","true","ready"
"dino_slash","Dino Slash","Dino Slash","","","dawn_dusk","striker","fire","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage"",""hits"":2}]","swift","fire | melee","true","ready"
"drain_slash","Drain Slash","Drain Slash","","","dawn_dusk","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","62","95","13","48","[{""type"":""damage""}]","potent","dark | melee","true","ready"
"drill_spin","Drill Spin","Drill Spin","","","dawn_dusk","control","earth","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","62","100","13","48","[{""type"":""damage""},{""type"":""status"",""status"":""doom"",""chance"":40,""duration"":3}]","efficient","earth | melee","true","ready"
"dynamiccannon","DynamicCannon","DynamicCannon","","","dawn_dusk","area_damage","fire","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","52","90","30","82","[{""type"":""damage"",""hits"":2}]","precise","fire | projectile","true","ready"
"el_bind","EL Bind","EL Bind","","","dawn_dusk","control","electric","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","100","22","70","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":40,""duration"":3}]","efficient","electric | melee","true","ready"
"ext_war","EXT. War","EXT. War","","","dawn_dusk","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","90","22","70","[{""type"":""damage""}]","potent","light | melee","false","ready"
"electrickatana","ElectricKatana","ElectricKatana","","","dawn_dusk","control","electric","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","100","22","70","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":40,""duration"":3}]","efficient","electric | melee","true","ready"
"electroshocker","ElectroShocker","ElectroShocker","","","dawn_dusk","area_damage","electric","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","40","95","21","60","[{""type"":""damage""}]","precise","electric | projectile","true","ready"
"energy_ray","Energy Ray","Energy Ray","","","dawn_dusk","area_damage","fire","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","30","100","16","46","[{""type"":""damage"",""hits"":2}]","efficient","fire | projectile","true","ready"
"energygrenade","EnergyGrenade","EnergyGrenade","","","dawn_dusk","support","dark","{""shape"":""diamond"",""min"":0,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","0","100","10","40","[{""type"":""status"",""status"":""guard"",""chance"":100,""duration"":3}]","swift","dark | projectile","true","ready"
"eternal_sleep","Eternal Sleep","Eternal Sleep","","","dawn_dusk","control","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","100","22","70","[{""type"":""damage""}]","efficient","dark | melee","true","ready"
"eye_blow","Eye Blow","Eye Blow","","","dawn_dusk","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","90","22","70","[{""type"":""damage"",""hits"":2}]","potent","dark | melee","true","ready"
"eye_blow_2","Eye Blow (2)","Eye Blow (2)","","","dawn_dusk","control","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","100","22","70","[{""type"":""damage"",""hits"":2},{""type"":""status"",""status"":""doom"",""chance"":40,""duration"":3}]","efficient","dark | melee","true","ready"
"f_trident","F Trident","F Trident","","","dawn_dusk","control","water","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","100","22","70","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":40,""duration"":3}]","efficient","water | melee","true","ready"
"fin_elysion_cd71cc31","FIN Elysion","FIN Elysion","","","dawn_dusk","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","90","22","70","[{""type"":""damage""}]","potent","light | melee","true","ready"
"fang_attack","Fang Attack","Fang Attack","","","dawn_dusk","striker","wind","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage"",""hits"":2}]","swift","wind | melee","true","ready"
"fatal_flame","Fatal Flame","Fatal Flame","","","dawn_dusk","area_damage","fire","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","52","90","30","82","[{""type"":""damage""}]","precise","fire | projectile","true","ready"
"fatal_tornado","Fatal Tornado","Fatal Tornado","","","dawn_dusk","striker","wind","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","62","95","13","48","[{""type"":""damage""}]","potent","wind | melee","true","ready"
"feather_shoot","Feather Shoot","Feather Shoot","","","dawn_dusk","support","water","{""shape"":""diamond"",""min"":0,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","0","100","6","28","[{""type"":""status"",""status"":""guard"",""chance"":100,""duration"":3}]","swift","water | melee","true","ready"
